"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1992-09","Sep-1992","IDX","Index","0","Units","2015_100","2015=100",74.9650944776139,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1992-10","Oct-1992","IDX","Index","0","Units","2015_100","2015=100",75.1055144076699,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1992-11","Nov-1992","IDX","Index","0","Units","2015_100","2015=100",74.7353164102496,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1992-12","Dec-1992","IDX","Index","0","Units","2015_100","2015=100",75.022538994455,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-01","Jan-1993","IDX","Index","0","Units","2015_100","2015=100",77.0586279802668,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-02","Feb-1993","IDX","Index","0","Units","2015_100","2015=100",77.2756405994442,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-03","Mar-1993","IDX","Index","0","Units","2015_100","2015=100",77.604350890257,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-04","Apr-1993","IDX","Index","0","Units","2015_100","2015=100",77.9298698190232,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-05","May-1993","IDX","Index","0","Units","2015_100","2015=100",77.7479621823598,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-06","Jun-1993","IDX","Index","0","Units","2015_100","2015=100",77.4926532186216,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-07","Jul-1993","IDX","Index","0","Units","2015_100","2015=100",77.3426592024254,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-08","Aug-1993","IDX","Index","0","Units","2015_100","2015=100",77.4256346156403,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-09","Sep-1993","IDX","Index","0","Units","2015_100","2015=100",78.1149688177334,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-10","Oct-1993","IDX","Index","0","Units","2015_100","2015=100",78.3479382471444,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-11","Nov-1993","IDX","Index","0","Units","2015_100","2015=100",78.3798518676116,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1993-12","Dec-1993","IDX","Index","0","Units","2015_100","2015=100",78.0798638352194,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-01","Jan-1994","IDX","Index","0","Units","2015_100","2015=100",78.3224073507706,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-02","Feb-1994","IDX","Index","0","Units","2015_100","2015=100",78.5649508663218,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-03","Mar-1994","IDX","Index","0","Units","2015_100","2015=100",78.855364812574,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-04","Apr-1994","IDX","Index","0","Units","2015_100","2015=100",79.1745010172466,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-05","May-1994","IDX","Index","0","Units","2015_100","2015=100",79.3532172918634,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-06","Jun-1994","IDX","Index","0","Units","2015_100","2015=100",79.369174102097,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-07","Jul-1994","IDX","Index","0","Units","2015_100","2015=100",79.3851309123306,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-08","Aug-1994","IDX","Index","0","Units","2015_100","2015=100",79.4074704466577,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-09","Sep-1994","IDX","Index","0","Units","2015_100","2015=100",80.1255269071712,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-10","Oct-1994","IDX","Index","0","Units","2015_100","2015=100",80.2116936824329,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-11","Nov-1994","IDX","Index","0","Units","2015_100","2015=100",80.1542491655918,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1994-12","Dec-1994","IDX","Index","0","Units","2015_100","2015=100",80.0074465114424,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-01","Jan-1995","IDX","Index","0","Units","2015_100","2015=100",80.3074345438347,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-02","Feb-1995","IDX","Index","0","Units","2015_100","2015=100",80.5946571280401,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-03","Mar-1995","IDX","Index","0","Units","2015_100","2015=100",80.9137933327128,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-04","Apr-1995","IDX","Index","0","Units","2015_100","2015=100",81.4467507945162,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-05","May-1995","IDX","Index","0","Units","2015_100","2015=100",81.5361089318245,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-06","Jun-1995","IDX","Index","0","Units","2015_100","2015=100",81.4467507945162,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-07","Jul-1995","IDX","Index","0","Units","2015_100","2015=100",81.366966743348,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-08","Aug-1995","IDX","Index","0","Units","2015_100","2015=100",81.2648431578527,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-09","Sep-1995","IDX","Index","0","Units","2015_100","2015=100",81.8073747057963,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-10","Oct-1995","IDX","Index","0","Units","2015_100","2015=100",81.9892823424598,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-11","Nov-1995","IDX","Index","0","Units","2015_100","2015=100",81.9573687219925,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1995-12","Dec-1995","IDX","Index","0","Units","2015_100","2015=100",81.6956770341609,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-01","Jan-1996","IDX","Index","0","Units","2015_100","2015=100",81.577596638432,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-02","Feb-1996","IDX","Index","0","Units","2015_100","2015=100",81.6733374998338,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-03","Mar-1996","IDX","Index","0","Units","2015_100","2015=100",82.0499182213476,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-04","Apr-1996","IDX","Index","0","Units","2015_100","2015=100",82.2765049266652,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-05","May-1996","IDX","Index","0","Units","2015_100","2015=100",82.1871467893568,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-06","Jun-1996","IDX","Index","0","Units","2015_100","2015=100",81.8935414810579,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-07","Jul-1996","IDX","Index","0","Units","2015_100","2015=100",81.705251120301,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-08","Aug-1996","IDX","Index","0","Units","2015_100","2015=100",81.331861760834,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-09","Sep-1996","IDX","Index","0","Units","2015_100","2015=100",81.7978006196561,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-10","Oct-1996","IDX","Index","0","Units","2015_100","2015=100",81.8297142401234,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-11","Nov-1996","IDX","Index","0","Units","2015_100","2015=100",81.6669547757403,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1996-12","Dec-1996","IDX","Index","0","Units","2015_100","2015=100",81.542491655918,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-01","Jan-1997","IDX","Index","0","Units","2015_100","2015=100",81.5265348456844,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-02","Feb-1997","IDX","Index","0","Units","2015_100","2015=100",81.4946212252171,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-03","Mar-1997","IDX","Index","0","Units","2015_100","2015=100",81.8265228780766,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-04","Apr-1997","IDX","Index","0","Units","2015_100","2015=100",82.2350172200577,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-05","May-1997","IDX","Index","0","Units","2015_100","2015=100",82.2413999441512,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-06","Jun-1997","IDX","Index","0","Units","2015_100","2015=100",82.3499062537399,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-07","Jul-1997","IDX","Index","0","Units","2015_100","2015=100",82.1935295134503,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-08","Aug-1997","IDX","Index","0","Units","2015_100","2015=100",82.2413999441512,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-09","Sep-1997","IDX","Index","0","Units","2015_100","2015=100",83.0073268353656,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-10","Oct-1997","IDX","Index","0","Units","2015_100","2015=100",83.0647713522067,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-11","Nov-1997","IDX","Index","0","Units","2015_100","2015=100",82.9275427841974,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1997-12","Dec-1997","IDX","Index","0","Units","2015_100","2015=100",82.88605507759,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-01","Jan-1998","IDX","Index","0","Units","2015_100","2015=100",82.0945972900017,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-02","Feb-1998","IDX","Index","0","Units","2015_100","2015=100",81.986090980413,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-03","Mar-1998","IDX","Index","0","Units","2015_100","2015=100",82.1105541002354,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-04","Apr-1998","IDX","Index","0","Units","2015_100","2015=100",82.3499062537399,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-05","May-1998","IDX","Index","0","Units","2015_100","2015=100",82.4903261837959,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-06","Jun-1998","IDX","Index","0","Units","2015_100","2015=100",82.3179926332726,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-07","Jul-1998","IDX","Index","0","Units","2015_100","2015=100",82.1360849966092,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-08","Aug-1998","IDX","Index","0","Units","2015_100","2015=100",81.7148252064412,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-09","Sep-1998","IDX","Index","0","Units","2015_100","2015=100",82.0435354972541,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-10","Oct-1998","IDX","Index","0","Units","2015_100","2015=100",82.2190604098241,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-11","Nov-1998","IDX","Index","0","Units","2015_100","2015=100",82.0116218767868,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1998-12","Dec-1998","IDX","Index","0","Units","2015_100","2015=100",81.880776032871,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-01","Jan-1999","IDX","Index","0","Units","2015_100","2015=100",81.9126896533383,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-02","Feb-1999","IDX","Index","0","Units","2015_100","2015=100",81.9063069292448,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-03","Mar-1999","IDX","Index","0","Units","2015_100","2015=100",82.2158690477774,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-04","Apr-1999","IDX","Index","0","Units","2015_100","2015=100",82.3977766844408,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-05","May-1999","IDX","Index","0","Units","2015_100","2015=100",82.5541534247304,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-06","Jun-1999","IDX","Index","0","Units","2015_100","2015=100",82.675425182506,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-07","Jul-1999","IDX","Index","0","Units","2015_100","2015=100",82.3148012712259,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-08","Aug-1999","IDX","Index","0","Units","2015_100","2015=100",82.3148012712259,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-09","Sep-1999","IDX","Index","0","Units","2015_100","2015=100",82.8988205257769,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-10","Oct-1999","IDX","Index","0","Units","2015_100","2015=100",82.9945613871787,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-11","Nov-1999","IDX","Index","0","Units","2015_100","2015=100",82.7679746818611,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","1999-12","Dec-1999","IDX","Index","0","Units","2015_100","2015=100",82.956265042618,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units","2015_100","2015=100",82.2796962887119,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units","2015_100","2015=100",82.6690424584126,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units","2015_100","2015=100",83.0647713522067,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units","2015_100","2015=100",82.991370025132,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-05","May-2000","IDX","Index","0","Units","2015_100","2015=100",83.3870989189261,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units","2015_100","2015=100",83.3711421086925,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units","2015_100","2015=100",82.9754132148984,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units","2015_100","2015=100",83.0328577317394,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units","2015_100","2015=100",83.6200683483372,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units","2015_100","2015=100",83.8019759850006,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units","2015_100","2015=100",83.8498464157015,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units","2015_100","2015=100",83.7668710024866,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units","2015_100","2015=100",83.5179447628419,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units","2015_100","2015=100",83.821124157281,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units","2015_100","2015=100",84.440248394346,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units","2015_100","2015=100",85.1742616650931,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-05","May-2001","IDX","Index","0","Units","2015_100","2015=100",85.7518981955507,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units","2015_100","2015=100",85.6274350757284,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units","2015_100","2015=100",85.1902184753268,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units","2015_100","2015=100",85.4008483704108,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units","2015_100","2015=100",86.1189048309243,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units","2015_100","2015=100",85.8859354015132,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units","2015_100","2015=100",85.9178490219805,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units","2015_100","2015=100",85.9944417111019,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units","2015_100","2015=100",85.783811816018,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units","2015_100","2015=100",85.9912503490552,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units","2015_100","2015=100",86.7284549818491,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units","2015_100","2015=100",87.1050357033629,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-05","May-2002","IDX","Index","0","Units","2015_100","2015=100",87.3284310466338,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units","2015_100","2015=100",87.2007765647647,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units","2015_100","2015=100",86.8912144462322,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units","2015_100","2015=100",86.9422762389798,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units","2015_100","2015=100",87.6028881826523,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units","2015_100","2015=100",87.886919404811,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units","2015_100","2015=100",87.6730981476803,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units","2015_100","2015=100",87.7847958193157,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units","2015_100","2015=100",88.0688270414744,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units","2015_100","2015=100",88.8475193808758,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units","2015_100","2015=100",89.3038841535577,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units","2015_100","2015=100",88.9879393109317,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-05","May-2003","IDX","Index","0","Units","2015_100","2015=100",88.8826243633898,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units","2015_100","2015=100",88.6368894857918,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units","2015_100","2015=100",88.330518729306,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units","2015_100","2015=100",88.3049878329322,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units","2015_100","2015=100",88.9464516043243,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units","2015_100","2015=100",89.0070874832121,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units","2015_100","2015=100",88.8219884845019,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units","2015_100","2015=100",88.9017725356701,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units","2015_100","2015=100",88.7070994508198,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units","2015_100","2015=100",88.4932781936891,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units","2015_100","2015=100",89.160272861455,,
"SWE","Sweden","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2015=100","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units","2015_100","2015=100",89.1794210337354,,
