"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","GBP","Pound Sterling","6","Millions",,,279033,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","GBP","Pound Sterling","6","Millions",,,290058,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","GBP","Pound Sterling","6","Millions",,,275090,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","GBP","Pound Sterling","6","Millions",,,282387,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","GBP","Pound Sterling","6","Millions",,,290398,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","GBP","Pound Sterling","6","Millions",,,300841,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","GBP","Pound Sterling","6","Millions",,,282211,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","GBP","Pound Sterling","6","Millions",,,289667,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","GBP","Pound Sterling","6","Millions",,,297823,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","GBP","Pound Sterling","6","Millions",,,311077,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","GBP","Pound Sterling","6","Millions",,,295570,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","GBP","Pound Sterling","6","Millions",,,304197,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","GBP","Pound Sterling","6","Millions",,,312694,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","GBP","Pound Sterling","6","Millions",,,326550,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","GBP","Pound Sterling","6","Millions",,,309707,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","GBP","Pound Sterling","6","Millions",,,317005,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","GBP","Pound Sterling","6","Millions",,,322322,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","GBP","Pound Sterling","6","Millions",,,337313,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","GBP","Pound Sterling","6","Millions",,,321592,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","GBP","Pound Sterling","6","Millions",,,330519,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","GBP","Pound Sterling","6","Millions",,,336886,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","GBP","Pound Sterling","6","Millions",,,351791,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","GBP","Pound Sterling","6","Millions",,,330011,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","GBP","Pound Sterling","6","Millions",,,338159,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","GBP","Pound Sterling","6","Millions",,,345275,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","GBP","Pound Sterling","6","Millions",,,358891,,
"GBR","United Kingdom","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","GBP","Pound Sterling","6","Millions",,,330001,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","6","Millions",,,32019,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","6","Millions",,,31194,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","6","Millions",,,30638,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","6","Millions",,,34022,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","6","Millions",,,33938,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","6","Millions",,,33226,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","6","Millions",,,33156,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","6","Millions",,,36875,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","6","Millions",,,35329,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","6","Millions",,,34635,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","6","Millions",,,33526,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","6","Millions",,,37744,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","6","Millions",,,36056,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","6","Millions",,,36097,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","6","Millions",,,34792,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","6","Millions",,,38285,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","6","Millions",,,36927,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","6","Millions",,,37275,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","6","Millions",,,36206,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","6","Millions",,,39458,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","6","Millions",,,38263,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","6","Millions",,,38119,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q3","Q3-2000","GBP","Pound Sterling","6","Millions",,,36910,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q4","Q4-2000","GBP","Pound Sterling","6","Millions",,,40856,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q1","Q1-2001","GBP","Pound Sterling","6","Millions",,,39103,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q2","Q2-2001","GBP","Pound Sterling","6","Millions",,,38937,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q3","Q3-2001","GBP","Pound Sterling","6","Millions",,,37470,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2001-Q4","Q4-2001","GBP","Pound Sterling","6","Millions",,,41898,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q1","Q1-2002","GBP","Pound Sterling","6","Millions",,,39517,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q2","Q2-2002","GBP","Pound Sterling","6","Millions",,,39500,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q3","Q3-2002","GBP","Pound Sterling","6","Millions",,,38155,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2002-Q4","Q4-2002","GBP","Pound Sterling","6","Millions",,,43275,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q1","Q1-2003","GBP","Pound Sterling","6","Millions",,,41217,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q2","Q2-2003","GBP","Pound Sterling","6","Millions",,,41568,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q3","Q3-2003","GBP","Pound Sterling","6","Millions",,,39761,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2003-Q4","Q4-2003","GBP","Pound Sterling","6","Millions",,,44760,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q1","Q1-2004","GBP","Pound Sterling","6","Millions",,,43196,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q2","Q2-2004","GBP","Pound Sterling","6","Millions",,,43073,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q3","Q3-2004","GBP","Pound Sterling","6","Millions",,,41153,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2004-Q4","Q4-2004","GBP","Pound Sterling","6","Millions",,,47527,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q1","Q1-2005","GBP","Pound Sterling","6","Millions",,,44742,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q2","Q2-2005","GBP","Pound Sterling","6","Millions",,,44409,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q3","Q3-2005","GBP","Pound Sterling","6","Millions",,,42650,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2005-Q4","Q4-2005","GBP","Pound Sterling","6","Millions",,,49476,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","GBP","Pound Sterling","6","Millions",,,46534,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","GBP","Pound Sterling","6","Millions",,,46923,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","GBP","Pound Sterling","6","Millions",,,45963,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","GBP","Pound Sterling","6","Millions",,,51611,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","GBP","Pound Sterling","6","Millions",,,49217,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","GBP","Pound Sterling","6","Millions",,,48259,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","GBP","Pound Sterling","6","Millions",,,47397,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","GBP","Pound Sterling","6","Millions",,,55475,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","GBP","Pound Sterling","6","Millions",,,52751,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","GBP","Pound Sterling","6","Millions",,,52599,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","GBP","Pound Sterling","6","Millions",,,50943,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","GBP","Pound Sterling","6","Millions",,,57523,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","GBP","Pound Sterling","6","Millions",,,54604,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","GBP","Pound Sterling","6","Millions",,,52056,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","GBP","Pound Sterling","6","Millions",,,50217,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","GBP","Pound Sterling","6","Millions",,,57387,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","GBP","Pound Sterling","6","Millions",,,55952,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","GBP","Pound Sterling","6","Millions",,,54263,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q3","Q3-2010","GBP","Pound Sterling","6","Millions",,,51734,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q4","Q4-2010","GBP","Pound Sterling","6","Millions",,,60938,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q1","Q1-2011","GBP","Pound Sterling","6","Millions",,,59189,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q2","Q2-2011","GBP","Pound Sterling","6","Millions",,,56924,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q3","Q3-2011","GBP","Pound Sterling","6","Millions",,,55983,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q4","Q4-2011","GBP","Pound Sterling","6","Millions",,,63564,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q1","Q1-2012","GBP","Pound Sterling","6","Millions",,,61953,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q2","Q2-2012","GBP","Pound Sterling","6","Millions",,,58472,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q3","Q3-2012","GBP","Pound Sterling","6","Millions",,,56353,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q4","Q4-2012","GBP","Pound Sterling","6","Millions",,,66523,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q1","Q1-2013","GBP","Pound Sterling","6","Millions",,,65409,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q2","Q2-2013","GBP","Pound Sterling","6","Millions",,,59980,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","GBP","Pound Sterling","6","Millions",,,58269,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","GBP","Pound Sterling","6","Millions",,,67290,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","GBP","Pound Sterling","6","Millions",,,64061,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","GBP","Pound Sterling","6","Millions",,,60710,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","GBP","Pound Sterling","6","Millions",,,59026,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","GBP","Pound Sterling","6","Millions",,,66419,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","GBP","Pound Sterling","6","Millions",,,63015,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","GBP","Pound Sterling","6","Millions",,,59533,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","GBP","Pound Sterling","6","Millions",,,57578,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","GBP","Pound Sterling","6","Millions",,,64943,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","GBP","Pound Sterling","6","Millions",,,63095,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","GBP","Pound Sterling","6","Millions",,,60688,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","GBP","Pound Sterling","6","Millions",,,58950,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","GBP","Pound Sterling","6","Millions",,,68955,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","GBP","Pound Sterling","6","Millions",,,65211,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","GBP","Pound Sterling","6","Millions",,,63819,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","GBP","Pound Sterling","6","Millions",,,61578,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","GBP","Pound Sterling","6","Millions",,,72254,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","GBP","Pound Sterling","6","Millions",,,70268,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","GBP","Pound Sterling","6","Millions",,,67634,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","GBP","Pound Sterling","6","Millions",,,65644,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","GBP","Pound Sterling","6","Millions",,,75684,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","GBP","Pound Sterling","6","Millions",,,70317,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","GBP","Pound Sterling","6","Millions",,,69972,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","GBP","Pound Sterling","6","Millions",,,66914,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","GBP","Pound Sterling","6","Millions",,,77130,,
"GBR","United Kingdom","P313B","Non-durable goods","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","GBP","Pound Sterling","6","Millions",,,73359,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q1","Q1-1995","GBP","Pound Sterling","6","Millions",,,69729,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q2","Q2-1995","GBP","Pound Sterling","6","Millions",,,74321,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q3","Q3-1995","GBP","Pound Sterling","6","Millions",,,78425,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1995-Q4","Q4-1995","GBP","Pound Sterling","6","Millions",,,77089,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q1","Q1-1996","GBP","Pound Sterling","6","Millions",,,74838,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q2","Q2-1996","GBP","Pound Sterling","6","Millions",,,79880,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q3","Q3-1996","GBP","Pound Sterling","6","Millions",,,82989,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1996-Q4","Q4-1996","GBP","Pound Sterling","6","Millions",,,81983,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q1","Q1-1997","GBP","Pound Sterling","6","Millions",,,80499,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q2","Q2-1997","GBP","Pound Sterling","6","Millions",,,85599,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q3","Q3-1997","GBP","Pound Sterling","6","Millions",,,89493,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1997-Q4","Q4-1997","GBP","Pound Sterling","6","Millions",,,87843,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q1","Q1-1998","GBP","Pound Sterling","6","Millions",,,85602,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q2","Q2-1998","GBP","Pound Sterling","6","Millions",,,90647,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q3","Q3-1998","GBP","Pound Sterling","6","Millions",,,94307,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1998-Q4","Q4-1998","GBP","Pound Sterling","6","Millions",,,92622,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q1","Q1-1999","GBP","Pound Sterling","6","Millions",,,90486,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q2","Q2-1999","GBP","Pound Sterling","6","Millions",,,94267,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q3","Q3-1999","GBP","Pound Sterling","6","Millions",,,97484,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1999-Q4","Q4-1999","GBP","Pound Sterling","6","Millions",,,96765,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q1","Q1-2000","GBP","Pound Sterling","6","Millions",,,96302,,
"GBR","United Kingdom","P314B","Services","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2000-Q2","Q2-2000","GBP","Pound Sterling","6","Millions",,,99970,,
