"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",111.4667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",114.5667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",118.0667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",115.5333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",114.5667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",119.3667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",120.4333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",117.7333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",121.0333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",116.5667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",114,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",114.2667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",116.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",115.9333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",114.2333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",112.1333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",108.7667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",101.6,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",96.1,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",95.7,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",92.86667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",96.63333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",99.76667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",99.73333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",99.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",102.8667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",98.26667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",98.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",99,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",98.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",100.3333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",100.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",99.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",98.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",97.36667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",101.5,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",100.5333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",98.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",100.5333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",100.2333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",99.3,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",102.3667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",101.1333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",97.2,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",102.7333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",102.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",102.7667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",108.9667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",105.9,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",107.6333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",105.3667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",106.2667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",107.1333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",106.3333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",107.3667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",112.8333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",111.0333,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",113.8,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",112.0667,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",108.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",108.4,,
"PRINTO01","Production of total industry sa, Index","DNK","Denmark","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",102.6333,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",107.5286,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",107.0892,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",106.5821,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",105.3652,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",103.2356,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",100.7341,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",100.3961,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",97.82704,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",98.19888,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",98.13127,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",96.74533,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",95.4608,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",95.3932,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",97.59042,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",99.58482,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",100.8355,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",100.7679,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",101.9511,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",100.3623,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",102.2891,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",101.8158,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",102.4919,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",103.8779,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",105.9399,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",108.5427,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",107.9681,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",108.3399,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",105.7708,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",103.6076,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",100.4895,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",99.24929,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",98.57606,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",100.0288,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",99.9934,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",101.4462,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",102.8281,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",103.4305,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",106.0171,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",106.7612,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",108.0014,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",104.8478,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",101.517,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",97.22958,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",94.89097,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",95.42247,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",98.15086,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",99.8871,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",100.3477,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",101.5871,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",101.1161,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",101.7683,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",104.7028,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",106.0071,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",107.565,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",108.4345,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",106.4781,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",108.5794,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",108.7968,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",108.4345,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",109.63,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",111.0792,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",112.9269,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",113.9775,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",115.2094,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",114.8833,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",115.6441,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",117.5643,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",118.3251,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",118.96,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",117.0783,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",112.8358,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",102.4349,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",82.31746,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",86.38885,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",91.21294,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",97.64507,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",101.4085,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",102.4692,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",103.9403,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",103.2903,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",99.5268,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",95.48962,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",101.8191,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",102.8797,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",103.6666,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",101.477,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",98.32934,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",96.75552,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",96.75861,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",98.75844,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",100.5583,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",101.7582,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",103.5914,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",100.7583,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2015_100","2015=100",100.1583,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2015_100","2015=100",100.4583,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2015_100","2015=100",100.5916,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2015_100","2015=100",99.95834,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2015_100","2015=100",99.89168,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2015_100","2015=100",99.55837,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2015_100","2015=100",99.89168,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2015_100","2015=100",99.02508,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2015_100","2015=100",100.425,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2015_100","2015=100",101.5582,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2015_100","2015=100",101.1916,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2015_100","2015=100",102.9914,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2015_100","2015=100",102.9581,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2015_100","2015=100",104.2246,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2015_100","2015=100",103.3247,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2015_100","2015=100",104.158,,
