"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q2","Q2-1994","AUD","Australian Dollar","6","Millions","2017_18","2017-18",220649,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q3","Q3-1994","AUD","Australian Dollar","6","Millions","2017_18","2017-18",222332,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1994-Q4","Q4-1994","AUD","Australian Dollar","6","Millions","2017_18","2017-18",224485,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q1","Q1-1995","AUD","Australian Dollar","6","Millions","2017_18","2017-18",224421,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q2","Q2-1995","AUD","Australian Dollar","6","Millions","2017_18","2017-18",225242,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q3","Q3-1995","AUD","Australian Dollar","6","Millions","2017_18","2017-18",230359,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1995-Q4","Q4-1995","AUD","Australian Dollar","6","Millions","2017_18","2017-18",230511,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q1","Q1-1996","AUD","Australian Dollar","6","Millions","2017_18","2017-18",234369,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q2","Q2-1996","AUD","Australian Dollar","6","Millions","2017_18","2017-18",236012,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q3","Q3-1996","AUD","Australian Dollar","6","Millions","2017_18","2017-18",237901,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1996-Q4","Q4-1996","AUD","Australian Dollar","6","Millions","2017_18","2017-18",240055,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q1","Q1-1997","AUD","Australian Dollar","6","Millions","2017_18","2017-18",241547,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q2","Q2-1997","AUD","Australian Dollar","6","Millions","2017_18","2017-18",248685,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q3","Q3-1997","AUD","Australian Dollar","6","Millions","2017_18","2017-18",248995,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1997-Q4","Q4-1997","AUD","Australian Dollar","6","Millions","2017_18","2017-18",252526,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q1","Q1-1998","AUD","Australian Dollar","6","Millions","2017_18","2017-18",254242,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q2","Q2-1998","AUD","Australian Dollar","6","Millions","2017_18","2017-18",256736,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q3","Q3-1998","AUD","Australian Dollar","6","Millions","2017_18","2017-18",261685,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1998-Q4","Q4-1998","AUD","Australian Dollar","6","Millions","2017_18","2017-18",265727,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q1","Q1-1999","AUD","Australian Dollar","6","Millions","2017_18","2017-18",267784,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q2","Q2-1999","AUD","Australian Dollar","6","Millions","2017_18","2017-18",268673,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q3","Q3-1999","AUD","Australian Dollar","6","Millions","2017_18","2017-18",271809,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","1999-Q4","Q4-1999","AUD","Australian Dollar","6","Millions","2017_18","2017-18",276422,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q1","Q1-2000","AUD","Australian Dollar","6","Millions","2017_18","2017-18",277467,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q2","Q2-2000","AUD","Australian Dollar","6","Millions","2017_18","2017-18",280015,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q3","Q3-2000","AUD","Australian Dollar","6","Millions","2017_18","2017-18",280554,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2000-Q4","Q4-2000","AUD","Australian Dollar","6","Millions","2017_18","2017-18",279485,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q1","Q1-2001","AUD","Australian Dollar","6","Millions","2017_18","2017-18",282341,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q2","Q2-2001","AUD","Australian Dollar","6","Millions","2017_18","2017-18",284683,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q3","Q3-2001","AUD","Australian Dollar","6","Millions","2017_18","2017-18",288107,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2001-Q4","Q4-2001","AUD","Australian Dollar","6","Millions","2017_18","2017-18",291578,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q1","Q1-2002","AUD","Australian Dollar","6","Millions","2017_18","2017-18",293777,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q2","Q2-2002","AUD","Australian Dollar","6","Millions","2017_18","2017-18",298699,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q3","Q3-2002","AUD","Australian Dollar","6","Millions","2017_18","2017-18",299741,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2002-Q4","Q4-2002","AUD","Australian Dollar","6","Millions","2017_18","2017-18",301922,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q1","Q1-2003","AUD","Australian Dollar","6","Millions","2017_18","2017-18",302237,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q2","Q2-2003","AUD","Australian Dollar","6","Millions","2017_18","2017-18",303260,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q3","Q3-2003","AUD","Australian Dollar","6","Millions","2017_18","2017-18",308311,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2003-Q4","Q4-2003","AUD","Australian Dollar","6","Millions","2017_18","2017-18",313573,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q1","Q1-2004","AUD","Australian Dollar","6","Millions","2017_18","2017-18",316068,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q2","Q2-2004","AUD","Australian Dollar","6","Millions","2017_18","2017-18",318164,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q3","Q3-2004","AUD","Australian Dollar","6","Millions","2017_18","2017-18",320598,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2004-Q4","Q4-2004","AUD","Australian Dollar","6","Millions","2017_18","2017-18",323081,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q1","Q1-2005","AUD","Australian Dollar","6","Millions","2017_18","2017-18",325612,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q2","Q2-2005","AUD","Australian Dollar","6","Millions","2017_18","2017-18",327074,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q3","Q3-2005","AUD","Australian Dollar","6","Millions","2017_18","2017-18",330563,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2005-Q4","Q4-2005","AUD","Australian Dollar","6","Millions","2017_18","2017-18",333359,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q1","Q1-2006","AUD","Australian Dollar","6","Millions","2017_18","2017-18",334052,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q2","Q2-2006","AUD","Australian Dollar","6","Millions","2017_18","2017-18",334618,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q3","Q3-2006","AUD","Australian Dollar","6","Millions","2017_18","2017-18",339615,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2006-Q4","Q4-2006","AUD","Australian Dollar","6","Millions","2017_18","2017-18",343962,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q1","Q1-2007","AUD","Australian Dollar","6","Millions","2017_18","2017-18",349093,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q2","Q2-2007","AUD","Australian Dollar","6","Millions","2017_18","2017-18",351152,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q3","Q3-2007","AUD","Australian Dollar","6","Millions","2017_18","2017-18",355047,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2007-Q4","Q4-2007","AUD","Australian Dollar","6","Millions","2017_18","2017-18",356830,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q1","Q1-2008","AUD","Australian Dollar","6","Millions","2017_18","2017-18",360878,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q2","Q2-2008","AUD","Australian Dollar","6","Millions","2017_18","2017-18",361686,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q3","Q3-2008","AUD","Australian Dollar","6","Millions","2017_18","2017-18",364490,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2008-Q4","Q4-2008","AUD","Australian Dollar","6","Millions","2017_18","2017-18",362726,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q1","Q1-2009","AUD","Australian Dollar","6","Millions","2017_18","2017-18",366480,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q2","Q2-2009","AUD","Australian Dollar","6","Millions","2017_18","2017-18",368529,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q3","Q3-2009","AUD","Australian Dollar","6","Millions","2017_18","2017-18",369658,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2009-Q4","Q4-2009","AUD","Australian Dollar","6","Millions","2017_18","2017-18",372366,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q1","Q1-2010","AUD","Australian Dollar","6","Millions","2017_18","2017-18",374249,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q2","Q2-2010","AUD","Australian Dollar","6","Millions","2017_18","2017-18",376184,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q3","Q3-2010","AUD","Australian Dollar","6","Millions","2017_18","2017-18",378803,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2010-Q4","Q4-2010","AUD","Australian Dollar","6","Millions","2017_18","2017-18",382661,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q1","Q1-2011","AUD","Australian Dollar","6","Millions","2017_18","2017-18",381637,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q2","Q2-2011","AUD","Australian Dollar","6","Millions","2017_18","2017-18",386110,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q3","Q3-2011","AUD","Australian Dollar","6","Millions","2017_18","2017-18",391324,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2011-Q4","Q4-2011","AUD","Australian Dollar","6","Millions","2017_18","2017-18",395795,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q1","Q1-2012","AUD","Australian Dollar","6","Millions","2017_18","2017-18",399502,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q2","Q2-2012","AUD","Australian Dollar","6","Millions","2017_18","2017-18",402509,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q3","Q3-2012","AUD","Australian Dollar","6","Millions","2017_18","2017-18",404849,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2012-Q4","Q4-2012","AUD","Australian Dollar","6","Millions","2017_18","2017-18",407094,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q1","Q1-2013","AUD","Australian Dollar","6","Millions","2017_18","2017-18",408208,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q2","Q2-2013","AUD","Australian Dollar","6","Millions","2017_18","2017-18",410055,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q3","Q3-2013","AUD","Australian Dollar","6","Millions","2017_18","2017-18",413326,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2013-Q4","Q4-2013","AUD","Australian Dollar","6","Millions","2017_18","2017-18",416705,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q1","Q1-2014","AUD","Australian Dollar","6","Millions","2017_18","2017-18",419596,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q2","Q2-2014","AUD","Australian Dollar","6","Millions","2017_18","2017-18",421874,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q3","Q3-2014","AUD","Australian Dollar","6","Millions","2017_18","2017-18",423893,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2014-Q4","Q4-2014","AUD","Australian Dollar","6","Millions","2017_18","2017-18",425490,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q1","Q1-2015","AUD","Australian Dollar","6","Millions","2017_18","2017-18",429099,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q2","Q2-2015","AUD","Australian Dollar","6","Millions","2017_18","2017-18",429669,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q3","Q3-2015","AUD","Australian Dollar","6","Millions","2017_18","2017-18",434299,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2015-Q4","Q4-2015","AUD","Australian Dollar","6","Millions","2017_18","2017-18",436797,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q1","Q1-2016","AUD","Australian Dollar","6","Millions","2017_18","2017-18",440632,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q2","Q2-2016","AUD","Australian Dollar","6","Millions","2017_18","2017-18",443751,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q3","Q3-2016","AUD","Australian Dollar","6","Millions","2017_18","2017-18",444402,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2016-Q4","Q4-2016","AUD","Australian Dollar","6","Millions","2017_18","2017-18",449007,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q1","Q1-2017","AUD","Australian Dollar","6","Millions","2017_18","2017-18",450351,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q2","Q2-2017","AUD","Australian Dollar","6","Millions","2017_18","2017-18",453282,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q3","Q3-2017","AUD","Australian Dollar","6","Millions","2017_18","2017-18",457697,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2017-Q4","Q4-2017","AUD","Australian Dollar","6","Millions","2017_18","2017-18",460097,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q1","Q1-2018","AUD","Australian Dollar","6","Millions","2017_18","2017-18",464215,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q2","Q2-2018","AUD","Australian Dollar","6","Millions","2017_18","2017-18",467870,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q3","Q3-2018","AUD","Australian Dollar","6","Millions","2017_18","2017-18",469354,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2018-Q4","Q4-2018","AUD","Australian Dollar","6","Millions","2017_18","2017-18",470140,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q1","Q1-2019","AUD","Australian Dollar","6","Millions","2017_18","2017-18",472267,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q2","Q2-2019","AUD","Australian Dollar","6","Millions","2017_18","2017-18",475156,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q3","Q3-2019","AUD","Australian Dollar","6","Millions","2017_18","2017-18",477791,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2019-Q4","Q4-2019","AUD","Australian Dollar","6","Millions","2017_18","2017-18",480280,,
"AUS","Australia","B1_GE","Gross domestic product - expenditure approach","LNBQRSA","National currency, chained volume estimates, national reference year, quarterly levels, seasonally adjusted","Q","Quarterly","2020-Q1","Q1-2020","AUD","Australian Dollar","6","Millions","2017_18","2017-18",478811,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","CAD","Canadian Dollar","6","Millions",,,67838,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","CAD","Canadian Dollar","6","Millions",,,71029,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","CAD","Canadian Dollar","6","Millions",,,73225,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","CAD","Canadian Dollar","6","Millions",,,75481,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","CAD","Canadian Dollar","6","Millions",,,77439,,
"CAN","Canada","B1_GE","Gross domestic product - expenditure approach","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","CAD","Canadian Dollar","6","Millions",,,79302,,
