"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units","2015_100","2015=100",117.9985,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-05","May-2007","IDX","Index","0","Units","2015_100","2015=100",111.5981,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units","2015_100","2015=100",107.2925,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2015_100","2015=100",114.1583,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2015_100","2015=100",113.5764,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2015_100","2015=100",115.0892,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2015_100","2015=100",114.391,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2015_100","2015=100",112.18,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2015_100","2015=100",110.3181,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2015_100","2015=100",112.4127,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2015_100","2015=100",110.5508,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2015_100","2015=100",112.6455,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2015_100","2015=100",114.2746,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2015_100","2015=100",114.9728,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2015_100","2015=100",114.5074,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2015_100","2015=100",115.5547,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2015_100","2015=100",107.7579,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2015_100","2015=100",111.249,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2015_100","2015=100",114.0419,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2015_100","2015=100",113.2273,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2015_100","2015=100",113.6928,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2015_100","2015=100",111.4818,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2015_100","2015=100",114.5074,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-03","Mar-2009","IDX","Index","0","Units","2015_100","2015=100",110.8999,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-04","Apr-2009","IDX","Index","0","Units","2015_100","2015=100",109.7362,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-05","May-2009","IDX","Index","0","Units","2015_100","2015=100",105.3142,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-06","Jun-2009","IDX","Index","0","Units","2015_100","2015=100",106.7106,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units","2015_100","2015=100",107.4088,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units","2015_100","2015=100",107.6416,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units","2015_100","2015=100",110.2017,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units","2015_100","2015=100",107.8743,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units","2015_100","2015=100",107.8743,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units","2015_100","2015=100",107.0597,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units","2015_100","2015=100",107.1761,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units","2015_100","2015=100",106.827,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units","2015_100","2015=100",105.6633,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units","2015_100","2015=100",104.8487,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-05","May-2010","IDX","Index","0","Units","2015_100","2015=100",104.8487,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units","2015_100","2015=100",102.0559,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units","2015_100","2015=100",100.5431,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units","2015_100","2015=100",93.67727,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units","2015_100","2015=100",97.51746,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units","2015_100","2015=100",104.9651,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units","2015_100","2015=100",102.5213,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units","2015_100","2015=100",103.5687,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units","2015_100","2015=100",99.96121,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units","2015_100","2015=100",100.1939,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units","2015_100","2015=100",99.26299,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units","2015_100","2015=100",96.12103,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-05","May-2011","IDX","Index","0","Units","2015_100","2015=100",91.81536,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units","2015_100","2015=100",97.28471,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units","2015_100","2015=100",96.81924,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units","2015_100","2015=100",100.0776,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units","2015_100","2015=100",101.9395,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units","2015_100","2015=100",98.44841,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units","2015_100","2015=100",101.2413,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units","2015_100","2015=100",98.21567,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units","2015_100","2015=100",102.9868,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units","2015_100","2015=100",103.4523,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units","2015_100","2015=100",102.0559,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units","2015_100","2015=100",103.1032,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-05","May-2012","IDX","Index","0","Units","2015_100","2015=100",103.9178,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units","2015_100","2015=100",103.4523,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units","2015_100","2015=100",99.96121,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units","2015_100","2015=100",101.2413,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units","2015_100","2015=100",95.53918,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units","2015_100","2015=100",100.5431,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units","2015_100","2015=100",98.0993,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units","2015_100","2015=100",99.26299,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units","2015_100","2015=100",95.30644,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units","2015_100","2015=100",93.21179,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units","2015_100","2015=100",93.21179,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units","2015_100","2015=100",96.70287,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-05","May-2013","IDX","Index","0","Units","2015_100","2015=100",99.03026,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units","2015_100","2015=100",97.40108,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units","2015_100","2015=100",100.5431,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units","2015_100","2015=100",96.93561,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units","2015_100","2015=100",95.30644,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units","2015_100","2015=100",92.74632,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units","2015_100","2015=100",96.47013,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units","2015_100","2015=100",96.93561,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units","2015_100","2015=100",98.68114,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units","2015_100","2015=100",98.79752,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units","2015_100","2015=100",100.0776,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units","2015_100","2015=100",99.14662,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-05","May-2014","IDX","Index","0","Units","2015_100","2015=100",94.60822,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units","2015_100","2015=100",99.26299,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units","2015_100","2015=100",97.86656,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units","2015_100","2015=100",98.68114,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units","2015_100","2015=100",102.5213,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units","2015_100","2015=100",103.1032,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units","2015_100","2015=100",100.6594,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units","2015_100","2015=100",101.3576,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units","2015_100","2015=100",98.44841,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units","2015_100","2015=100",100.7758,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units","2015_100","2015=100",102.1722,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units","2015_100","2015=100",95.30644,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-05","May-2015","IDX","Index","0","Units","2015_100","2015=100",99.03026,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-06","Jun-2015","IDX","Index","0","Units","2015_100","2015=100",102.5213,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-07","Jul-2015","IDX","Index","0","Units","2015_100","2015=100",99.26299,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-08","Aug-2015","IDX","Index","0","Units","2015_100","2015=100",102.0559,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-09","Sep-2015","IDX","Index","0","Units","2015_100","2015=100",105.4306,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",100.1939,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",99.03026,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",98.91389,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",99.49574,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",99.49574,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",100.3103,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",100.6594,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",100.7758,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",96.2374,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",99.37936,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",94.95733,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",91.58262,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",101.0085,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",100.4267,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",97.98293,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",100.8922,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",101.1249,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",101.5904,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",101.8231,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",101.0085,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",101.2413,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",101.0085,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",101.474,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",102.9868,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",98.91389,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",98.56478,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",98.91389,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",102.2886,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",102.2886,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",102.0559,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",100.4267,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",99.14662,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",103.9178,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",101.5904,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",103.8014,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",102.8704,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",103.3359,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",100.7758,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",100.5431,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",98.44841,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",96.47013,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",95.53918,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",96.47013,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",96.5865,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",94.84097,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",96.12103,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",94.02637,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",94.60822,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",97.40108,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",99.84484,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",101.1249,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",98.56478,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",101.2413,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",102.6377,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",101.8231,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",100.6594,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",98.79752,,
"PRINTO01","Production of total industry sa, Index","NOR","Norway","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",101.2413,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-01","Jan-1991","IDX","Index","0","Units","2015_100","2015=100",70.01518,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-02","Feb-1991","IDX","Index","0","Units","2015_100","2015=100",70.11636,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-03","Mar-1991","IDX","Index","0","Units","2015_100","2015=100",69.40812,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-04","Apr-1991","IDX","Index","0","Units","2015_100","2015=100",69.0034,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-05","May-1991","IDX","Index","0","Units","2015_100","2015=100",68.59869,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-06","Jun-1991","IDX","Index","0","Units","2015_100","2015=100",68.39634,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-07","Jul-1991","IDX","Index","0","Units","2015_100","2015=100",68.49751,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-08","Aug-1991","IDX","Index","0","Units","2015_100","2015=100",66.77749,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-09","Sep-1991","IDX","Index","0","Units","2015_100","2015=100",67.58691,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-10","Oct-1991","IDX","Index","0","Units","2015_100","2015=100",67.89045,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-11","Nov-1991","IDX","Index","0","Units","2015_100","2015=100",68.90223,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1991-12","Dec-1991","IDX","Index","0","Units","2015_100","2015=100",67.78927,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-01","Jan-1992","IDX","Index","0","Units","2015_100","2015=100",69.10458,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-02","Feb-1992","IDX","Index","0","Units","2015_100","2015=100",68.90223,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-03","Mar-1992","IDX","Index","0","Units","2015_100","2015=100",68.19398,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-04","Apr-1992","IDX","Index","0","Units","2015_100","2015=100",69.40812,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-05","May-1992","IDX","Index","0","Units","2015_100","2015=100",68.59869,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-06","Jun-1992","IDX","Index","0","Units","2015_100","2015=100",67.99162,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-07","Jul-1992","IDX","Index","0","Units","2015_100","2015=100",69.50929,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-08","Aug-1992","IDX","Index","0","Units","2015_100","2015=100",70.31872,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-09","Sep-1992","IDX","Index","0","Units","2015_100","2015=100",68.19398,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-10","Oct-1992","IDX","Index","0","Units","2015_100","2015=100",68.0928,,
"PRINTO01","Production of total industry sa, Index","SWE","Sweden","M","Monthly","1992-11","Nov-1992","IDX","Index","0","Units","2015_100","2015=100",66.67632,,
