"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,3155,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,3168,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,3182,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,3193,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,3203,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,3217,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,3231,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,3249,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,3258,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,3267,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,3278,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,3286,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,3294,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,3298,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,3314,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,3316,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,3323,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,3329,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,3339,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,3351,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,3361,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,3373,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,3381,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,3393,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,3399,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,3410,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,3413,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,3425,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,3426,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,3437,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,3436,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,3448,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,3449,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,3460,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,3466,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,3479,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,3488,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PER","Persons","3","Thousands",,,3502,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PER","Persons","3","Thousands",,,3516,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PER","Persons","3","Thousands",,,3532,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PER","Persons","3","Thousands",,,3551,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PER","Persons","3","Thousands",,,3567,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PER","Persons","3","Thousands",,,3588,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PER","Persons","3","Thousands",,,3607,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PER","Persons","3","Thousands",,,3628,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PER","Persons","3","Thousands",,,3646,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PER","Persons","3","Thousands",,,3669,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PER","Persons","3","Thousands",,,3699,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PER","Persons","3","Thousands",,,3718,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PER","Persons","3","Thousands",,,3734,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2017-Q1","Q1-2017","PER","Persons","3","Thousands",,,3754,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2017-Q2","Q2-2017","PER","Persons","3","Thousands",,,3775,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2017-Q3","Q3-2017","PER","Persons","3","Thousands",,,3788,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2017-Q4","Q4-2017","PER","Persons","3","Thousands",,,3801,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2018-Q1","Q1-2018","PER","Persons","3","Thousands",,,3819,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2018-Q2","Q2-2018","PER","Persons","3","Thousands",,,3839,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2018-Q3","Q3-2018","PER","Persons","3","Thousands",,,3851,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2018-Q4","Q4-2018","PER","Persons","3","Thousands",,,3879,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2019-Q1","Q1-2019","PER","Persons","3","Thousands",,,3885,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2019-Q2","Q2-2019","PER","Persons","3","Thousands",,,3903,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2019-Q3","Q3-2019","PER","Persons","3","Thousands",,,3913,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2019-Q4","Q4-2019","PER","Persons","3","Thousands",,,3927,,
"NZL","New Zealand","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2020-Q1","Q1-2020","PER","Persons","3","Thousands",,,3944,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PER","Persons","3","Thousands",,,3180.48085593597,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PER","Persons","3","Thousands",,,3186.05366314665,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PER","Persons","3","Thousands",,,3190.56817996668,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PER","Persons","3","Thousands",,,3192.2973009507,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PER","Persons","3","Thousands",,,3193.49607080009,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PER","Persons","3","Thousands",,,3198.31907328451,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PER","Persons","3","Thousands",,,3205.58813598668,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PER","Persons","3","Thousands",,,3207.59671992872,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PER","Persons","3","Thousands",,,3214.8559289526,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PER","Persons","3","Thousands",,,3220.06623889545,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PER","Persons","3","Thousands",,,3226.88845318298,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PER","Persons","3","Thousands",,,3231.88937896897,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PER","Persons","3","Thousands",,,3240.32902865033,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PER","Persons","3","Thousands",,,3244.66404848203,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PER","Persons","3","Thousands",,,3247.50745458847,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PER","Persons","3","Thousands",,,3252.59946827918,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PER","Persons","3","Thousands",,,3264.82875745013,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PER","Persons","3","Thousands",,,3269.51785248838,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PER","Persons","3","Thousands",,,3275.83376967118,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PER","Persons","3","Thousands",,,3283.2196203903,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PER","Persons","3","Thousands",,,3297.5444365152,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PER","Persons","3","Thousands",,,3303.99067665349,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PER","Persons","3","Thousands",,,3309.25956542954,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PER","Persons","3","Thousands",,,3316.30532140177,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PER","Persons","3","Thousands",,,3364.24323253236,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PER","Persons","3","Thousands",,,3383.34573641047,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PER","Persons","3","Thousands",,,3399.68006119088,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PER","Persons","3","Thousands",,,3411.83096986629,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PER","Persons","3","Thousands",,,3409.64850117223,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PER","Persons","3","Thousands",,,3430.23796683243,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PER","Persons","3","Thousands",,,3446.28528630188,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PER","Persons","3","Thousands",,,3460.62824569346,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PER","Persons","3","Thousands",,,3469.85243710478,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PER","Persons","3","Thousands",,,3490.04628927119,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PER","Persons","3","Thousands",,,3503.81323288026,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PER","Persons","3","Thousands",,,3521.18804074377,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PER","Persons","3","Thousands",,,3526.56045584582,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PER","Persons","3","Thousands",,,3544.67125211444,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PER","Persons","3","Thousands",,,3557.1795767329,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PER","Persons","3","Thousands",,,3574.68871530685,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PER","Persons","3","Thousands",,,3586.89887038169,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PER","Persons","3","Thousands",,,3603.22294883342,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PER","Persons","3","Thousands",,,3616.4003878993,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PER","Persons","3","Thousands",,,3634.57779288559,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PER","Persons","3","Thousands",,,3648.04465045907,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PER","Persons","3","Thousands",,,3664.22396907495,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PER","Persons","3","Thousands",,,3677.36371879794,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PER","Persons","3","Thousands",,,3701.46766166804,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PER","Persons","3","Thousands",,,3712.64424084682,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PER","Persons","3","Thousands",,,3728.32542534475,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PER","Persons","3","Thousands",,,3743.50027803976,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PER","Persons","3","Thousands",,,3763.63005576867,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PER","Persons","3","Thousands",,,3778.53239240188,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PER","Persons","3","Thousands",,,3782.39763634456,,
"NOR","Norway","LFWATTTT","Labour Force Survey - quarterly levels > Working age population > Aged 15 and over > All persons","STSA","Level, rate or national currency, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PER","Persons","3","Thousands",,,3790.1516687467,,
